Postal Code,Date,Sentiment,Year
80186,11/30/2020,Neutral,2020
80187,11/30/2020,Positive,2020
80188,11/30/2020,Positive,2020
80189,11/30/2020,Positive,2020
80190,11/30/2020,Positive,2020
80191,11/30/2020,Positive,2020
80192,11/30/2020,Neutral,2020
80193,11/30/2020,Positive,2020
80194,11/30/2020,Negative,2020
80195,11/30/2020,Negative,2020
80196,11/30/2020,Positive,2020
80197,11/30/2020,Positive,2020
80198,11/30/2020,Positive,2020
80199,11/30/2020,Neutral,2020
81001,11/30/2020,Positive,2020
81002,11/30/2020,Negative,2020
81003,11/30/2020,Positive,2020
81004,11/30/2020,Negative,2020
81005,11/30/2020,Positive,2020
81006,11/30/2020,Positive,2020
81007,11/30/2020,Negative,2020
81008,11/30/2020,Positive,2020
81009,11/30/2020,Positive,2020
81010,11/30/2020,Negative,2020
81011,11/30/2020,Positive,2020
81012,11/30/2020,Positive,2020
81013,11/30/2020,Positive,2020
81014,11/30/2020,Positive,2020
81015,11/30/2020,Negative,2020
81016,11/30/2020,Neutral,2020
81017,11/30/2020,Neutral,2020
81018,11/30/2020,Neutral,2020
81019,11/30/2020,Negative,2020
81020,11/30/2020,Negative,2020
81021,11/30/2020,Negative,2020
81022,11/30/2020,Neutral,2020
81023,11/30/2020,Positive,2020
81024,11/30/2020,Positive,2020
81025,11/30/2020,Positive,2020
81026,11/30/2020,Neutral,2020
81027,11/30/2020,Positive,2020
81028,11/30/2020,Positive,2020
81029,11/30/2020,Negative,2020
81030,11/30/2020,Negative,2020
81031,11/30/2020,Positive,2020
81032,11/30/2020,Positive,2020
81033,11/30/2020,Positive,2020
81034,11/30/2020,Neutral,2020
81035,11/30/2020,Negative,2020
81036,11/30/2020,Positive,2020
81037,11/30/2020,Positive,2020
81038,11/30/2020,Positive,2020
81039,11/30/2020,Positive,2020
81040,11/30/2020,Positive,2020
81041,11/30/2020,Neutral,2020
81042,11/30/2020,Negative,2020
81043,11/30/2020,Negative,2020
81044,11/30/2020,Neutral,2020
81045,11/30/2020,Negative,2020
81046,11/30/2020,Negative,2020
81047,11/30/2020,Neutral,2020
81048,11/30/2020,Negative,2020
81049,11/30/2020,Negative,2020
80101,12/31/2020,Positive,2020
80102,12/31/2020,Positive,2020
80103,12/31/2020,Positive,2020
80104,12/31/2020,Positive,2020
80105,12/31/2020,Positive,2020
80106,12/31/2020,Positive,2020
80107,12/31/2020,Positive,2020
80108,12/31/2020,Positive,2020
80109,12/31/2020,Positive,2020
80110,12/31/2020,Neutral,2020
80111,12/31/2020,Neutral,2020
80112,12/31/2020,Positive,2020
80113,12/31/2020,Positive,2020
80114,12/31/2020,Negative,2020
80115,12/31/2020,Neutral,2020
80116,12/31/2020,Neutral,2020
80117,12/31/2020,Positive,2020
80118,12/31/2020,Positive,2020
80119,12/31/2020,Positive,2020
80120,12/31/2020,Positive,2020
80121,12/31/2020,Positive,2020
80122,12/31/2020,Positive,2020
80123,12/31/2020,Positive,2020
80124,12/31/2020,Positive,2020
80125,12/31/2020,Positive,2020
80126,12/31/2020,Negative,2020
80127,12/31/2020,Neutral,2020
80128,12/31/2020,Positive,2020
80129,12/31/2020,Negative,2020
80130,12/31/2020,Negative,2020
80131,12/31/2020,Positive,2020
80132,12/31/2020,Positive,2020
80133,12/31/2020,Negative,2020
80134,12/31/2020,Positive,2020
80135,12/31/2020,Negative,2020
80136,12/31/2020,Negative,2020
80137,12/31/2020,Negative,2020
80138,12/31/2020,Positive,2020
80139,12/31/2020,Positive,2020
80140,12/31/2020,Positive,2020
80141,12/31/2020,Positive,2020
80142,12/31/2020,Negative,2020
80143,12/31/2020,Positive,2020
80144,12/31/2020,Negative,2020
80145,12/31/2020,Negative,2020
80146,12/31/2020,Positive,2020
80147,12/31/2020,Positive,2020
80148,12/31/2020,Negative,2020
80149,12/31/2020,Negative,2020
80150,12/31/2020,Positive,2020
80151,12/31/2020,Positive,2020
80152,12/31/2020,Positive,2020
80153,12/31/2020,Positive,2020
80154,12/31/2020,Positive,2020
80155,12/31/2020,Positive,2020
80156,12/31/2020,Negative,2020
80157,12/31/2020,Positive,2020
80158,12/31/2020,Positive,2020
80159,12/31/2020,Positive,2020
80160,12/31/2020,Negative,2020
80161,12/31/2020,Negative,2020
80162,12/31/2020,Positive,2020
80163,12/31/2020,Neutral,2020
80164,12/31/2020,Positive,2020
80165,12/31/2020,Positive,2020
80166,12/31/2020,Negative,2020
80167,12/31/2020,Positive,2020
80168,12/31/2020,Positive,2020
80169,12/31/2020,Positive,2020
80170,12/31/2020,Negative,2020
80171,12/31/2020,Neutral,2020
80172,12/31/2020,Neutral,2020
80173,12/31/2020,Positive,2020
80174,12/31/2020,Neutral,2020
80175,12/31/2020,Neutral,2020
80176,12/31/2020,Positive,2020
80177,12/31/2020,Positive,2020
80178,12/31/2020,Negative,2020
80179,12/31/2020,Negative,2020
80180,12/31/2020,Positive,2020
80181,12/31/2020,Positive,2020
80182,12/31/2020,Negative,2020
80183,12/31/2020,Neutral,2020
80184,12/31/2020,Neutral,2020
80185,12/31/2020,Positive,2020
80186,12/31/2020,Positive,2020
80187,12/31/2020,Positive,2020
80188,12/31/2020,Neutral,2020
80189,12/31/2020,Positive,2020
80190,12/31/2020,Neutral,2020
80191,12/31/2020,Positive,2020
80192,12/31/2020,Negative,2020
80193,12/31/2020,Negative,2020
80194,12/31/2020,Negative,2020
80195,12/31/2020,Positive,2020
80196,12/31/2020,Negative,2020
80197,12/31/2020,Positive,2020
80198,12/31/2020,Positive,2020
80199,12/31/2020,Positive,2020
81001,12/31/2020,Positive,2020
81002,12/31/2020,Negative,2020
81003,12/31/2020,Positive,2020
81004,12/31/2020,Neutral,2020
81005,12/31/2020,Positive,2020
81006,12/31/2020,Negative,2020
81007,12/31/2020,Positive,2020
81008,12/31/2020,Negative,2020
81009,12/31/2020,Positive,2020
81010,12/31/2020,Negative,2020
81011,12/31/2020,Negative,2020
81012,12/31/2020,Positive,2020
81013,12/31/2020,Positive,2020
81014,12/31/2020,Negative,2020
81015,12/31/2020,Positive,2020
81016,12/31/2020,Positive,2020
81017,12/31/2020,Positive,2020
81018,12/31/2020,Neutral,2020
81019,12/31/2020,Positive,2020
81020,12/31/2020,Positive,2020
81021,12/31/2020,Positive,2020
81022,12/31/2020,Negative,2020
81023,12/31/2020,Positive,2020
81024,12/31/2020,Neutral,2020
81025,12/31/2020,Positive,2020
81026,12/31/2020,Positive,2020
81027,12/31/2020,Negative,2020
81028,12/31/2020,Positive,2020
81029,12/31/2020,Positive,2020
81030,12/31/2020,Negative,2020
81031,12/31/2020,Positive,2020
81032,12/31/2020,Positive,2020
81033,12/31/2020,Positive,2020
81034,12/31/2020,Negative,2020
81035,12/31/2020,Positive,2020
81036,12/31/2020,Negative,2020
81037,12/31/2020,Negative,2020
81038,12/31/2020,Positive,2020
81039,12/31/2020,Neutral,2020
81040,12/31/2020,Negative,2020
81041,12/31/2020,Negative,2020
81042,12/31/2020,Positive,2020
81043,12/31/2020,Negative,2020
81044,12/31/2020,Positive,2020
81045,12/31/2020,Positive,2020
81046,12/31/2020,Positive,2020
81047,12/31/2020,Negative,2020
81048,12/31/2020,Positive,2020
81049,12/31/2020,Positive,2020
80101,1/31/2021,Positive,2021
80102,1/31/2021,Positive,2021
80103,1/31/2021,Neutral,2021
80104,1/31/2021,Neutral,2021
80105,1/31/2021,Positive,2021
80106,1/31/2021,Positive,2021
80107,1/31/2021,Positive,2021
80108,1/31/2021,Positive,2021
80109,1/31/2021,Neutral,2021
80110,1/31/2021,Neutral,2021
80111,1/31/2021,Positive,2021
80112,1/31/2021,Positive,2021
80113,1/31/2021,Neutral,2021
80114,1/31/2021,Negative,2021
80115,1/31/2021,Positive,2021
80116,1/31/2021,Positive,2021
80117,1/31/2021,Negative,2021
80118,1/31/2021,Negative,2021
80119,1/31/2021,Neutral,2021
80120,1/31/2021,Neutral,2021
80121,1/31/2021,Positive,2021
80122,1/31/2021,Positive,2021
80123,1/31/2021,Positive,2021
80124,1/31/2021,Positive,2021
80125,1/31/2021,Positive,2021
80126,1/31/2021,Negative,2021
80127,1/31/2021,Negative,2021
80128,1/31/2021,Positive,2021
80129,1/31/2021,Negative,2021
80130,1/31/2021,Positive,2021
80131,1/31/2021,Positive,2021
80132,1/31/2021,Positive,2021
80133,1/31/2021,Negative,2021
80134,1/31/2021,Positive,2021
80135,1/31/2021,Positive,2021
80136,1/31/2021,Neutral,2021
80137,1/31/2021,Positive,2021
80138,1/31/2021,Positive,2021
80139,1/31/2021,Positive,2021
80140,1/31/2021,Neutral,2021
80141,1/31/2021,Positive,2021
80142,1/31/2021,Neutral,2021
80143,1/31/2021,Positive,2021
80144,1/31/2021,Positive,2021
80145,1/31/2021,Positive,2021
80146,1/31/2021,Positive,2021
80147,1/31/2021,Positive,2021
80148,1/31/2021,Positive,2021
80149,1/31/2021,Positive,2021
80150,1/31/2021,Positive,2021
80151,1/31/2021,Positive,2021
80152,1/31/2021,Positive,2021
80153,1/31/2021,Neutral,2021
80154,1/31/2021,Positive,2021
80155,1/31/2021,Positive,2021
80156,1/31/2021,Positive,2021
80157,1/31/2021,Positive,2021
80158,1/31/2021,Positive,2021
80159,1/31/2021,Positive,2021
80160,1/31/2021,Negative,2021
80161,1/31/2021,Positive,2021
80162,1/31/2021,Neutral,2021
80163,1/31/2021,Neutral,2021
80164,1/31/2021,Neutral,2021
80165,1/31/2021,Positive,2021
80166,1/31/2021,Negative,2021
80167,1/31/2021,Neutral,2021
80168,1/31/2021,Negative,2021
80169,1/31/2021,Negative,2021
80170,1/31/2021,Positive,2021
80171,1/31/2021,Negative,2021
80172,1/31/2021,Positive,2021
80173,1/31/2021,Positive,2021
80174,1/31/2021,Positive,2021
80175,1/31/2021,Negative,2021
80176,1/31/2021,Positive,2021
80177,1/31/2021,Neutral,2021
80178,1/31/2021,Positive,2021
80179,1/31/2021,Negative,2021
80180,1/31/2021,Neutral,2021
80181,1/31/2021,Negative,2021
80182,1/31/2021,Negative,2021
80183,1/31/2021,Positive,2021
80184,1/31/2021,Neutral,2021
80185,1/31/2021,Positive,2021
80186,1/31/2021,Positive,2021
80187,1/31/2021,Neutral,2021
80188,1/31/2021,Neutral,2021
80189,1/31/2021,Neutral,2021
80190,1/31/2021,Negative,2021
80191,1/31/2021,Positive,2021
80192,1/31/2021,Positive,2021
80193,1/31/2021,Positive,2021
80194,1/31/2021,Positive,2021
80195,1/31/2021,Positive,2021
80196,1/31/2021,Positive,2021
80197,1/31/2021,Positive,2021
80198,1/31/2021,Neutral,2021
80199,1/31/2021,Positive,2021
81001,1/31/2021,Positive,2021
81002,1/31/2021,Negative,2021
81003,1/31/2021,Negative,2021
81004,1/31/2021,Negative,2021
81005,1/31/2021,Positive,2021
81006,1/31/2021,Positive,2021
81007,1/31/2021,Positive,2021
81008,1/31/2021,Positive,2021
81009,1/31/2021,Positive,2021
81010,1/31/2021,Positive,2021
81011,1/31/2021,Positive,2021
81012,1/31/2021,Neutral,2021
81013,1/31/2021,Negative,2021
81014,1/31/2021,Negative,2021
81015,1/31/2021,Positive,2021
81016,1/31/2021,Neutral,2021
81017,1/31/2021,Neutral,2021
81018,1/31/2021,Positive,2021
81019,1/31/2021,Positive,2021
81020,1/31/2021,Positive,2021
81021,1/31/2021,Negative,2021
81022,1/31/2021,Positive,2021
81023,1/31/2021,Positive,2021
81024,1/31/2021,Negative,2021
81025,1/31/2021,Positive,2021
81026,1/31/2021,Negative,2021
81027,1/31/2021,Neutral,2021
81028,1/31/2021,Positive,2021
81029,1/31/2021,Neutral,2021
81030,1/31/2021,Positive,2021
81031,1/31/2021,Negative,2021
81032,1/31/2021,Positive,2021
81033,1/31/2021,Negative,2021
81034,1/31/2021,Positive,2021
81035,1/31/2021,Negative,2021
81036,1/31/2021,Positive,2021
81037,1/31/2021,Positive,2021
81038,1/31/2021,Positive,2021
81039,1/31/2021,Positive,2021
81040,1/31/2021,Negative,2021
81041,1/31/2021,Positive,2021
81042,1/31/2021,Negative,2021
81043,1/31/2021,Neutral,2021
81044,1/31/2021,Positive,2021
81045,1/31/2021,Positive,2021
81046,1/31/2021,Neutral,2021
81047,1/31/2021,Neutral,2021
81048,1/31/2021,Neutral,2021
81049,1/31/2021,Positive,2021
80101,2/28/2021,Positive,2021
80102,2/28/2021,Negative,2021
80103,2/28/2021,Neutral,2021
80104,2/28/2021,Neutral,2021
80105,2/28/2021,Neutral,2021
80106,2/28/2021,Positive,2021
80107,2/28/2021,Neutral,2021
80108,2/28/2021,Positive,2021
80109,2/28/2021,Negative,2021
80110,2/28/2021,Positive,2021
80111,2/28/2021,Positive,2021
80112,2/28/2021,Negative,2021
80113,2/28/2021,Negative,2021
80114,2/28/2021,Positive,2021
80115,2/28/2021,Positive,2021
80116,2/28/2021,Positive,2021
80117,2/28/2021,Negative,2021
80118,2/28/2021,Positive,2021
80119,2/28/2021,Neutral,2021
80120,2/28/2021,Positive,2021
80121,2/28/2021,Neutral,2021
80122,2/28/2021,Positive,2021
80123,2/28/2021,Positive,2021
80124,2/28/2021,Positive,2021
80125,2/28/2021,Positive,2021
80126,2/28/2021,Positive,2021
80127,2/28/2021,Positive,2021
80128,2/28/2021,Neutral,2021
80129,2/28/2021,Negative,2021
80130,2/28/2021,Negative,2021
80131,2/28/2021,Positive,2021
80132,2/28/2021,Positive,2021
80133,2/28/2021,Positive,2021
80134,2/28/2021,Positive,2021
80135,2/28/2021,Negative,2021
80136,2/28/2021,Positive,2021
80137,2/28/2021,Positive,2021
80138,2/28/2021,Negative,2021
80139,2/28/2021,Negative,2021
80140,2/28/2021,Negative,2021
80141,2/28/2021,Neutral,2021
80142,2/28/2021,Negative,2021
80143,2/28/2021,Neutral,2021
80144,2/28/2021,Positive,2021
80145,2/28/2021,Positive,2021
80146,2/28/2021,Positive,2021
80147,2/28/2021,Positive,2021
80148,2/28/2021,Positive,2021
80149,2/28/2021,Neutral,2021
80150,2/28/2021,Neutral,2021
80151,2/28/2021,Negative,2021
80152,2/28/2021,Negative,2021
80153,2/28/2021,Positive,2021
80154,2/28/2021,Neutral,2021
80155,2/28/2021,Positive,2021
80156,2/28/2021,Positive,2021
80157,2/28/2021,Neutral,2021
80158,2/28/2021,Positive,2021
80159,2/28/2021,Positive,2021
80160,2/28/2021,Negative,2021
80161,2/28/2021,Positive,2021
80162,2/28/2021,Positive,2021
80163,2/28/2021,Negative,2021
80164,2/28/2021,Positive,2021
80165,2/28/2021,Positive,2021
80166,2/28/2021,Positive,2021
80167,2/28/2021,Negative,2021
80168,2/28/2021,Neutral,2021
80169,2/28/2021,Positive,2021
80170,2/28/2021,Negative,2021
80171,2/28/2021,Neutral,2021
80172,2/28/2021,Positive,2021
80173,2/28/2021,Negative,2021
80174,2/28/2021,Positive,2021
80175,2/28/2021,Negative,2021
80176,2/28/2021,Positive,2021
80177,2/28/2021,Neutral,2021
80178,2/28/2021,Neutral,2021
80179,2/28/2021,Neutral,2021
80180,2/28/2021,Positive,2021
80181,2/28/2021,Positive,2021
80182,2/28/2021,Positive,2021
80183,2/28/2021,Negative,2021
80184,2/28/2021,Positive,2021
80185,2/28/2021,Positive,2021
80186,2/28/2021,Positive,2021
80187,2/28/2021,Positive,2021
80188,2/28/2021,Neutral,2021
80189,2/28/2021,Negative,2021
80190,2/28/2021,Positive,2021
80191,2/28/2021,Negative,2021
80192,2/28/2021,Positive,2021
80193,2/28/2021,Neutral,2021
80194,2/28/2021,Positive,2021
80195,2/28/2021,Positive,2021
80196,2/28/2021,Positive,2021
80197,2/28/2021,Positive,2021
80198,2/28/2021,Neutral,2021
80199,2/28/2021,Positive,2021
81001,2/28/2021,Positive,2021
81002,2/28/2021,Positive,2021
81003,2/28/2021,Positive,2021
81004,2/28/2021,Neutral,2021
81005,2/28/2021,Positive,2021
81006,2/28/2021,Positive,2021
81007,2/28/2021,Negative,2021
81008,2/28/2021,Neutral,2021
81009,2/28/2021,Positive,2021
81010,2/28/2021,Positive,2021
81011,2/28/2021,Negative,2021
81012,2/28/2021,Positive,2021
81013,2/28/2021,Positive,2021
81014,2/28/2021,Positive,2021
81015,2/28/2021,Neutral,2021
81016,2/28/2021,Negative,2021
81017,2/28/2021,Neutral,2021
81018,2/28/2021,Positive,2021
81019,2/28/2021,Positive,2021
81020,2/28/2021,Positive,2021
81021,2/28/2021,Negative,2021
81022,2/28/2021,Positive,2021
81023,2/28/2021,Negative,2021
81024,2/28/2021,Positive,2021
81025,2/28/2021,Positive,2021
81026,2/28/2021,Positive,2021
81027,2/28/2021,Positive,2021
81028,2/28/2021,Positive,2021
81029,2/28/2021,Neutral,2021
81030,2/28/2021,Neutral,2021
81031,2/28/2021,Positive,2021
81032,2/28/2021,Neutral,2021
81033,2/28/2021,Positive,2021
81034,2/28/2021,Positive,2021
81035,2/28/2021,Negative,2021
81036,2/28/2021,Positive,2021
81037,2/28/2021,Positive,2021
81038,2/28/2021,Positive,2021
81039,2/28/2021,Negative,2021
81040,2/28/2021,Negative,2021
81041,2/28/2021,Neutral,2021
81042,2/28/2021,Positive,2021
81043,2/28/2021,Positive,2021
81044,2/28/2021,Positive,2021
81045,2/28/2021,Positive,2021
81046,2/28/2021,Negative,2021
81047,2/28/2021,Positive,2021
81048,2/28/2021,Negative,2021
81049,2/28/2021,Positive,2021
80101,3/31/2021,Neutral,2021
80102,3/31/2021,Positive,2021
80103,3/31/2021,Positive,2021
80104,3/31/2021,Negative,2021
80105,3/31/2021,Positive,2021
80106,3/31/2021,Negative,2021
80107,3/31/2021,Negative,2021
80108,3/31/2021,Negative,2021
80109,3/31/2021,Negative,2021
80110,3/31/2021,Positive,2021
80111,3/31/2021,Neutral,2021
80112,3/31/2021,Negative,2021
80113,3/31/2021,Positive,2021
80114,3/31/2021,Positive,2021
80115,3/31/2021,Neutral,2021
80116,3/31/2021,Negative,2021
80117,3/31/2021,Neutral,2021
80118,3/31/2021,Positive,2021
80119,3/31/2021,Neutral,2021
80120,3/31/2021,Neutral,2021
80121,3/31/2021,Positive,2021
80122,3/31/2021,Neutral,2021
80123,3/31/2021,Positive,2021
80124,3/31/2021,Negative,2021
80125,3/31/2021,Positive,2021
80126,3/31/2021,Negative,2021
80127,3/31/2021,Positive,2021
80128,3/31/2021,Positive,2021
80129,3/31/2021,Positive,2021
80130,3/31/2021,Positive,2021
80131,3/31/2021,Positive,2021
80132,3/31/2021,Neutral,2021
80133,3/31/2021,Positive,2021
80134,3/31/2021,Negative,2021
80135,3/31/2021,Neutral,2021
80136,3/31/2021,Positive,2021
80137,3/31/2021,Neutral,2021
80138,3/31/2021,Negative,2021
80139,3/31/2021,Positive,2021
80140,3/31/2021,Positive,2021
80141,3/31/2021,Neutral,2021
80142,3/31/2021,Negative,2021
80143,3/31/2021,Negative,2021
80144,3/31/2021,Negative,2021
80145,3/31/2021,Neutral,2021
80146,3/31/2021,Positive,2021
80147,3/31/2021,Positive,2021
80148,3/31/2021,Positive,2021
80149,3/31/2021,Positive,2021
80150,3/31/2021,Negative,2021
80151,3/31/2021,Positive,2021
80152,3/31/2021,Neutral,2021
80153,3/31/2021,Negative,2021
80154,3/31/2021,Neutral,2021
80155,3/31/2021,Positive,2021
80156,3/31/2021,Positive,2021
80157,3/31/2021,Negative,2021
80158,3/31/2021,Positive,2021
80159,3/31/2021,Negative,2021
80160,3/31/2021,Neutral,2021
80161,3/31/2021,Neutral,2021
80162,3/31/2021,Positive,2021
80163,3/31/2021,Positive,2021
80164,3/31/2021,Negative,2021
80165,3/31/2021,Positive,2021
80166,3/31/2021,Positive,2021
80167,3/31/2021,Negative,2021
80168,3/31/2021,Positive,2021
80169,3/31/2021,Positive,2021
80170,3/31/2021,Negative,2021
80171,3/31/2021,Positive,2021
80172,3/31/2021,Positive,2021
80173,3/31/2021,Neutral,2021
80174,3/31/2021,Negative,2021
80175,3/31/2021,Negative,2021
80176,3/31/2021,Positive,2021
80177,3/31/2021,Negative,2021
80178,3/31/2021,Neutral,2021
80179,3/31/2021,Positive,2021
80180,3/31/2021,Negative,2021
80181,3/31/2021,Positive,2021
80182,3/31/2021,Positive,2021
80183,3/31/2021,Positive,2021
80184,3/31/2021,Neutral,2021
80185,3/31/2021,Negative,2021
80186,3/31/2021,Neutral,2021
80187,3/31/2021,Positive,2021
80188,3/31/2021,Negative,2021
80189,3/31/2021,Positive,2021
80190,3/31/2021,Positive,2021
80191,3/31/2021,Negative,2021
80192,3/31/2021,Positive,2021
80193,3/31/2021,Neutral,2021
80194,3/31/2021,Positive,2021
80195,3/31/2021,Positive,2021
80196,3/31/2021,Neutral,2021
80197,3/31/2021,Positive,2021
80198,3/31/2021,Negative,2021
80199,3/31/2021,Positive,2021
81001,3/31/2021,Neutral,2021
81002,3/31/2021,Neutral,2021
81003,3/31/2021,Positive,2021
81004,3/31/2021,Negative,2021
81005,3/31/2021,Positive,2021
81006,3/31/2021,Neutral,2021
81007,3/31/2021,Negative,2021
81008,3/31/2021,Negative,2021
81009,3/31/2021,Positive,2021
81010,3/31/2021,Positive,2021
81011,3/31/2021,Neutral,2021
81012,3/31/2021,Positive,2021
81013,3/31/2021,Negative,2021
81014,3/31/2021,Positive,2021
81015,3/31/2021,Positive,2021
81016,3/31/2021,Positive,2021
81017,3/31/2021,Positive,2021
81018,3/31/2021,Positive,2021
81019,3/31/2021,Positive,2021
81020,3/31/2021,Positive,2021
81021,3/31/2021,Positive,2021
81022,3/31/2021,Positive,2021
81023,3/31/2021,Positive,2021
81024,3/31/2021,Positive,2021
81025,3/31/2021,Positive,2021
81026,3/31/2021,Negative,2021
81027,3/31/2021,Positive,2021
81028,3/31/2021,Positive,2021
81029,3/31/2021,Neutral,2021
81030,3/31/2021,Positive,2021
81031,3/31/2021,Positive,2021
81032,3/31/2021,Negative,2021
81033,3/31/2021,Positive,2021
81034,3/31/2021,Negative,2021
81035,3/31/2021,Negative,2021
81036,3/31/2021,Positive,2021
81037,3/31/2021,Neutral,2021
81038,3/31/2021,Neutral,2021
81039,3/31/2021,Positive,2021
81040,3/31/2021,Positive,2021
81041,3/31/2021,Negative,2021
81042,3/31/2021,Positive,2021
81043,3/31/2021,Positive,2021
81044,3/31/2021,Positive,2021
81045,3/31/2021,Positive,2021
81046,3/31/2021,Positive,2021
81047,3/31/2021,Positive,2021
81048,3/31/2021,Negative,2021
81049,3/31/2021,Positive,2021
80101,4/30/2021,Negative,2021
80102,4/30/2021,Negative,2021
80103,4/30/2021,Positive,2021
80104,4/30/2021,Positive,2021
80105,4/30/2021,Positive,2021
80106,4/30/2021,Negative,2021
80107,4/30/2021,Positive,2021
80108,4/30/2021,Positive,2021
80109,4/30/2021,Negative,2021
80110,4/30/2021,Negative,2021
80111,4/30/2021,Neutral,2021
80112,4/30/2021,Positive,2021
80113,4/30/2021,Positive,2021
80114,4/30/2021,Positive,2021
80115,4/30/2021,Positive,2021
80116,4/30/2021,Positive,2021
80117,4/30/2021,Neutral,2021
80118,4/30/2021,Neutral,2021
80119,4/30/2021,Neutral,2021
80120,4/30/2021,Positive,2021
80121,4/30/2021,Positive,2021
80122,4/30/2021,Positive,2021
80123,4/30/2021,Positive,2021
80124,4/30/2021,Positive,2021
80125,4/30/2021,Negative,2021
80126,4/30/2021,Positive,2021
80127,4/30/2021,Positive,2021
